text,label,language
"U-MEC , ngokwazisa kuMqulu wesiFundazwe , angayandisa noma ayinciphise indawo yamabhilidi , ngendlela ejwayelekile noma ngokomhlaba othile noma ingxenye yawo .",0,isiZulu
"Thulani ! """,0,isiZulu
Umthethosisekelo wethu wasayinwa nguMongameli Nelson Mandela ngoSuku Lwamalungelo Esintu lwaMazwe Omhlaba zingu 10 Zibandlela 1996 .,0,isiZulu
Abaxhumanisi bephrojekthi kuthuthukise izindlela ezintsha zokuqeqesha ngokwesivumelwano esibhalwe phansi.,1,isiZulu
"Cha , angikaze ngikusho lokho emaphoyiseni , angikaze ngikhulume ngo Johannes ngoba ngangingazi Johannes futhi angakazi Johannes namnaje .",0,isiZulu
Ukhongolose wase-US usungule isikhundla sobuhloli jikelele uSigir uzobheka ukuba izimali zazisetshenziswa kanjani e-Iraq .,0,isiZulu
Abazali bezingane wasebenzisa inyamazane kanye ne-ikhabethe endaweni yomphakathi ngemibandela ethile esinqunyiwe ngemuva kwesikhathi eside.,1,isiZulu
UMasipala wase-Soweto wethule inqubomgomo yentuthuko ezinsukwini eziyishumi ezedlule.,1,isiZulu
Uhlelo lwezemvelo wasebenzisa inhlwathi kanye ne-isikole eholweni labafundi ngokuhambisana nezindinganiso eholidini eledlule.,1,isiZulu
Isimemezelo esisemthethweni lwamemezela inqubomgomo yomphakathi unyaka odlule emhlanganweni kaMasipala.,1,isiZulu
Lowo ophethe ilayisensi yokucwenga ekhishwe ngaphansi kwalesi sigaba kufanele ngokushesha abhale azise uMlawuli ngokuziphatha okungekho emthethweni okuphathelene nokusansimbi eyigugu anxuswe noma acelwe ukuba abambe kukho iqhaza noma anxuswe ukuba akwenze lula .,0,isiZulu
Ukuze kuphuthunyiswe ukufezekiswa kweAsgiSA ngaphezulu kwezinhlelo ezithatha iminyaka eminingi uhulumeni kulo mnyaka uzakwenza loku okulandelayo :,0,isiZulu
Ivangeli likaJesu wahlela umsebenzi womoya emhlanganweni waseSoweto ngokwesikhathi esinqunyiwe.,1,isiZulu
Ukwedluliswa kwamandla noma komsebenzi ngaphansi kwendima ( a)(ii) kungenziwa kuphela ngemvume kaNgqongqoshe .,0,isiZulu
Abakhulekeli wathumela umyalezo ngemfundiso kaThixo ezinsukwini eziyishumi ezedlule.,1,isiZulu
"Ngale zithembiso esazenza , abantu bakithi basinika igunya lokubusa izwe lethu kusukela ngonyaka ka-2004 kuze kufike isikhathi sokhetho olulandelayo ngonyaka ka-2009 .",0,isiZulu
"Ezingeni eliphakathi , Ulwazi lwezilimi kanye nezibalo kuhlale kuyizinhlelo zezifundo ezizimele ngazodwana .",0,isiZulu
"Isibonelo : Ecaleni lokubulala , u-C ufakaza ukuthi wayemile ngaphandle kwefasitela lomuzi ka-B ngesikhathi ebona u-A egwaza u-B .",0,isiZulu
Umfundi omusha wafundisa ihhashi kanye ne-umakhalekhukhwini ehhovisi elikhulu ngezinjongo zokuthuthukisa ulwazi eholidini eledlule.,1,isiZulu
Umfundisi wahlanganisa abalandeli kuhlelo lokuhlengwa ngeSonto ekuseni.,1,isiZulu
"Sifuna ukuqhubeka nokwethula ubufakazi bukaDkt Wouter Basson , kanti ngizocela uSihlalo ukuba amkhumbuze ukuthi usengaphansi kwesifungo .",0,isiZulu
Ukuqhutshwa kwemigomo yalo Mthetho njengoba ewubona ulinganisiwe .,0,isiZulu
IPoorthuis futhi ebuye yaziwe ngokuthi yi-Gate House indlela yokungena esakhiweni se-Old Assembly .,0,isiZulu
nokuqapha kanye nokuhlolwa kwezimo zokusebenza kanye nokuphathwa kokwenza umsebenzi kweziNhloko zoMnyango .,0,isiZulu
Amanzi asiza isitshalo ukuphola uma kushisa ( umhwamuko ),0,isiZulu
"Noma yikuphi okukulahlekelayo ngaphansi kwesigaba esingaphansi kwese-2 kuzawulahlwa ngendlela ezawube ibekwe NguMqondisi Jikelele , izindleko ezizotholakala ngokuphathelene nanoma yikuphi ukwenza ngaphansi kwesigaba esingaphansi kwe-3 , zingafunwa kumuntu oboshiwe .",0,isiZulu
Isisebenzi uhlomule uhlelo lokusebenza lwezisebenzi ngaphambi kokuphela kwesonto.,1,isiZulu
Isifundo sikaProf Mthembu luhlelwe uhlelo lokulawulwa kwezinhlelo izinsuku eziyishumi emhlanganweni wabaphathi abakhulu.,1,isiZulu
Ukubamba iqhaza kwabazali Izindawo ezidinga ukusekelwa ngabasizi bokusekela okungajwayelekile .,0,isiZulu
Uhlelo olusha uhlomule ubufakazi besifundo ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
"enikezela noma eveza komunye umuntu noma elahlekelwa noma ethola kunoma yiliphi ilungu noma isisebenzi soMnyango , amakhophi , imidwebo , izithombe , izinyatheliso , okuqoshiwe kweze-elekhtronikhi nokungekhona okwe-elekhtronikhi kolwazi lwezemishini okubhekiswe kulo endimeni engaphansi kweyesibili .",0,isiZulu
"Esiwombeni sengane egcinwe ngumzali ongesiyena owegazi , usonhlalakahle oqokelwe ukupha iso anganqamula noma yinini igunya lokuhamba elitholakala esigatshaneni 1 .",0,isiZulu
isinqumo ngebheyili kwelekhansela,0,isiZulu
Izikhulu zikahulumeni kuphakamise imibiko yezinsuku ezedlule ekubonisaneni okuqhubekayo.,1,isiZulu
Isisebenzi esiqavile wasebenzisa ingulube kanye ne-ibhayisikili emhlanganweni waseThekwini ngokuhambisana nezindinganiso ngaphakathi kwekilasi.,1,isiZulu
UMasipala wase-Mthatha wethule indlela yokuxhumana ngokuhlanganyela nabakhulekeli.,1,isiZulu
Esikwaziyo ukuthi ukuhambisa ngomthetho izinto ezweni lakithi kanye nemigomo yebhajethi elwa nokuzungeza ndawonye kwesiKhwama sokuqinisa umnotho esinqume ukuyisebenzisa kusisizile ukuthi sikwazi ukugwema ukushayeka kakhulu kwezomnotho .,0,isiZulu
""" Umsebenzi wokwakha leyo Ningizimu Afrika usuqalile .",0,isiZulu
Rodney De Kock kanye nabashushisi abenza izinkantolo zethu zihlale zisebenza .,0,isiZulu
"Kukhona kodwa ukuhlangana emkhakheni ofana neqhinga lemboni lapho inkambiso efanayo ewumsuka wobambiswano phakathi kwemboni ezimmele nohulumeni , umhlomulo wokutshala imali kuveza isithombe esinomqondo sokunqwabelana kwamandla ezimali zamabhizinisi amasha emnyangweni I-DTI nokusingathwa kwesimo sentela embonini ezimele yeR&D .",0,isiZulu
Inkulumo ka uThandi luchaze imiphumela yokuhlolwa izinsuku eziyishumi emhlanganweni wabaphathi abakhulu.,1,isiZulu
Mina ngibona umhlaba njengengcebo esifanele siyisebenzise ukukhiqiza ukudIa nomucu .,0,isiZulu
ngizinikezela kunhlalakahle yeRiphabhuliki nabo bonke abantu bayo .,0,isiZulu
Icala elibhalwe ngo-2024 luhlelwe amagama ababhali ngeSonto eledlule emhlanganweni wesifunda.,1,isiZulu
Kodwa iOPV elihle nalo lingalingana noma lingabangcono nehhayibhridi elibi .,0,isiZulu
Isifundo sikaProf Mthembu lwavunywa uhlelo lokulawulwa kwezinhlelo ngeSonto eledlule ngesicelo sikaNkk Zuma.,1,isiZulu
Umsebenzi wezandla kuphumeleliswe izindlela ezintsha zokuqeqesha ngaphansi kokwengamela okuqinile.,1,isiZulu
Ukufinyelela kwizinhlelo zobuChwepheshe - Inhloso yalokhu ngukwenza amaSMME akwazi ukufinyelela kalula kubuchwepheshe nokuthola ukudluliselwa kwamakhono afanele nokusekelwa ngezinsizakalo ezidingekayo .,0,isiZulu
Uhlelo lwezokuxhumana kwatholakale izinqubomgomo zesikhashana ekubonisaneni okuqhubekayo.,1,isiZulu
Isinqumo siyothathwa emhlanganweni we-SOYCO e Orlando West .,0,isiZulu
"Indlela yokwethula ezenhlalakahle ngaphambi kuka- 1994 yagxekwa ngokuthi yayingafanele , ingathuthukisi futhi idala ukuba abantu bahlale bencikile .",0,isiZulu
Uprofesa wakwaZulu wathengisela ibhubesi kanye ne-isambulela eholweni labafundi ngenhlonipho ephelele eholidini eledlule.,1,isiZulu
Lolu hlelo okuvunyelwene ngalo sizoliqalise masishane sizoholwa yikhanseli yokwetha amagama yaseNingizimu Afrika kanye nekomidi yizifundazwe .,0,isiZulu
omazisi ( ama-ID ) kwizimo lapho beyizakhamizi zaseNingizimu Afrika noma amadokhumende amaPhasipoti kubantu abangebona abahlali ku :,0,isiZulu
Inqubomgomo entsha uKabelo lwakhiwe uhlu lwezinto ezisemqoka ngeSonto eledlule emhlanganweni wabaphathi abakhulu.,1,isiZulu
Umfundi uxoxile uhlelo lokusebenza lwezisebenzi ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
"MazUngU : Wena Senzo awuzibuzi ngani ukuthi ubangelwa yini ukuthi umthande kangaka emdala kunawe , uyeke ontanga yakho bebahle bephambi kwakho ubaziba ubabhekile ?",0,isiZulu
"Ngakho-ke , iNingizimu Afrika inquma ukuzihlangnaisa neqembu lamazwe afuna ukuqongelela imali ethe xaxa emithonjeni enobuhlakani ukuze kugqugquzelwe ukufinyelelwa kwale migomo .",0,isiZulu
Inhlangano kazwelonke kwandise ubuchwepheshe obusetshenziswa ezifundweni ngaphansi kokwengamela okuqinile.,1,isiZulu
Uhlelo olusha ucwaninge uhlolo olubalulekile ngaphandle kwezinkinga.,1,isiZulu
Uprofesa wakwaZulu wathengisela ingulube kanye ne-umakhalekhukhwini emhlanganweni waseThekwini ngezinjongo zokuthuthukisa ulwazi ebusika ngo-2023.,1,isiZulu
"Ngisho noma onke amahhovisi omantshi esebenzela o-Master kanti futhi ifa lomuntu oshonile lingabikwa khona , omantshi banamagunya abekelwe umkhawulo kanti futhi bayodlulisela ifa elinewili , kanti ifa elingaphezulu kuka-R50,000 balidlulisela ehhovisi lesifundazwe ( leprovinsi ) lika-Master .",0,isiZulu
baceba ukuduba imidlalo yebucs,0,isiZulu
Ngithi manginazise ninodadewenu omncane ukuthi uMdali usezesule izinyembezi zami .,0,isiZulu
UMasipala wase-Bloemfontein waphawula uhlelo lokuthuthukisa umphakathi njengokwesimemezelo sabefundisi.,1,isiZulu
Abaholi bezemfundo kwandise indlela yokuphatha kahle ezimisweni eziphakeme.,1,isiZulu
"Ukuze iNPO ikwazi ukukhiqiza ngemfanelo , isigungu sokwengamela kanye nabasebenzi abaholayo kumele bazinikele emsebenzini , babe nogqozi , futhi bazikhandle .",0,isiZulu
Lezi zincazelo zichaza amagama asetshenziswe kule-Discussion Document .,0,isiZulu
Inkolo yesintu wavusa ithemba ezindleleni zokuphila ezingcwele ngeSonto ekuseni.,1,isiZulu
Uhlelo olusha wakhipha amathuba emfundo njengoba bekulindelekile.,1,isiZulu
Isikhungo kwamukele uhlelo lwezokuxhumana ngokuhlonishwa kwemigomo.,1,isiZulu
"Usuku lokuqala ukusebenza kwalemithethonqubo ngumhlaka 19 kuMandulo 2003 , kuhanjiswana nalokho okushiwo kuMthethonkambiso K.",0,isiZulu
"Ikakhulukazi ngemuva Kwempi Yomhlaba Yesibili , ngokwanda kakhulu kwezimboni okwenzeka , ukuhlukaniswa kwekusasa lemiphakathi eyahlukene kwaya ngokuba yinto engenzeke .",0,isiZulu
Isichibiyelo soMgomo 65.02 .,0,isiZulu
Konke lokhu kudla wakuthi qithi phambi kukaZongile owayenesibibithwane ethukuthele ethelwe ngamanzi .,0,isiZulu
Ukubandakanya ababambe iqhaza nochwepheshe eSigungwini sabaMmeli boMphakathi .,0,isiZulu
UMkhandlu kaZwelonke ukhethelwa isikhathi esiyiminyaka emihlanu .,0,isiZulu
UMasipala wase-Polokwane waphawula imisebenzi yokwakha ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
Isisebenzi esiqavile wahlela inkukhu kanye ne-umakhalekhukhwini ehhovisi elikhulu ngokusebenzisa izinsiza ezikhona ebusika ngo-2023.,1,isiZulu
Abaxhumanisi bephrojekthi kuphumeleliswe imibiko yezinsuku ezedlule ekubonisaneni okuqhubekayo.,1,isiZulu
Imithetho ephawulwe kuShedluli iyachitshiyelwa noma ichithwa ngendlela ebekwe kukholomu yesithathu .,0,isiZulu
"Le mithetho kamasipala uzosebenza mayelana nawo wonke amadamu okubhukuda ahlinzekwa nguMkhandlu , okufaka phakathi amadamu okugwedla ezingane ebhishi .",0,isiZulu
Umphathi wepulazi wanikeza impisi kanye ne-umshini wokupheka emhlanganweni waseThekwini ngenhlonipho ephelele ngaphakathi kwekilasi.,1,isiZulu
Ukuhambisana nemibandela yama-EIP ne-EMP emnyangweni wezeMvelo nokuVakasha bekungakawuvezi umthelela nezithelo ngenxa yobufishane besikhathi .,0,isiZulu
Abazali bezingane wathumela inhlwathi kanye ne-isikole esibhedlela esiseduze ngezinjongo zokuthuthukisa ulwazi eholidini eledlule.,1,isiZulu
Isisebenzi uxoxile uhlelo lwesikole olusha ezingeni eliphakeme.,1,isiZulu
Inhloso yomcimbi kwawukukhuluma ngokumelana nokuhlaselwa kwabokufika okungenamqondo nokugqanyiswa kwe-Africa United ekhona .,0,isiZulu
Bazitshele ukuthi kufanele ukuba uNzuza uyazi ukuthi umfundisi washonaphi .,0,isiZulu
Abasolwa abane baboshwa mayelana nokugqekeza nokweba emapulazini aseRondebosch eMakhado eLimpopo .,0,isiZulu
Izinkonzo ( amasevisi ) kamasipala ayisisekelo amahala anikezwa nguHulumeni emizini ehluphekile ngaphandle kokukhokhelwa .,0,isiZulu
Umhlangano wamaKrestu wahlanganisa abalandeli ngemfundiso kaThixo ngokuhlanganyela nabakhulekeli.,1,isiZulu
"Inkampani engaphansi kwe-Section 21 we-Companies Act , 1973 .",0,isiZulu
"Uma sesiqhamukela emgwaqeni wangakithi , samangala ukubona umama Jali , umama ongumakhelwane .",0,isiZulu
Izifundo zikaPastor Dube wavusa ithemba kuhlelo lokuhlengwa ngokwesikhathi esinqunyiwe.,1,isiZulu
"Umthetho wezokuphathwa kwamafa abashonile we-Administration of Estates Act , 1965 , ubeka inqubo okumele ilandelwe ekuphatheni ifa lomuntu oshonile .",0,isiZulu
Ukuhlolwa kwangempela uKabelo lwamemezela imiphumela yokuhlolwa izinsuku eziyishumi emhlanganweni wabaphathi abakhulu.,1,isiZulu
Isikhulu sase-Cato Manor SAPS Communications u-Insp .,0,isiZulu
Uphenyo lwakamuva uqale uhlelo lwesikole olusha emhlanganweni obalulekile.,1,isiZulu
Abantu bendawo wabona inhlwathi kanye ne-umakhalekhukhwini endlini yaseLusikisiki ngemibandela ethile esinqunyiwe ebusika ngo-2023.,1,isiZulu
"ukulawulwa nokuphathwa kwezimali zebhodi ngokuhambisana noMthetho wezokuPhathwa kweziMali zikaHulumeni , 1999 uMthetho No .",0,isiZulu
Isifundo sikaProf Mthembu lwabonisa umhlahlandlela womthetho izinsuku eziyishumi emhlanganweni wabaphathi abakhulu.,1,isiZulu
""" Kubantwana baseGreytown mina angazi noyedwa ozohamba ngekhumbi mama .",0,isiZulu
Uhulumeni uxhumane uhlelo lokusebenza lwezisebenzi emhlanganweni obalulekile.,1,isiZulu
"Isimemezelo soNyakankulungane seNhlangano yoBumbano lweZizwe esenziwa ngo Sephthemba onyakeni ka 2000 , siyakuqinisa ukuzimisela kwemiphakathi yomhlaba wonkana ukusiza iAfrika emizamweni yayo yokubhekana nokungathuthuki nokushiywa ngaphandle kwalelizwekazi .",0,isiZulu
Umgomo Wokuphathwa Kwenxanxathela Yokuphakela yeSkimu yahlanganiswa kanti izindlela zokubusa ezinenkambiso elungileyo zasetshenziswa ngo2008 zasetshenziswa futhi esikhathini esingaphansi kobukezo .,0,isiZulu
Ibhodi labaphenyi kwahlaziye indlela yokuphatha kahle ezimisweni eziphakeme.,1,isiZulu
Ngesicelo sethu kuMaize Trust sokuthola imali ngo-2010 / 2011 siphinde futhi ukucela imali sokusekela iphrogramu lezikole success .,0,isiZulu
Abazali bezingane wathumela inkukhu kanye ne-isambulela eholweni labafundi ngezinjongo zokuthuthukisa ulwazi eholidini eledlule.,1,isiZulu
"ISheduli B : Amafomu e-IT3(b) empahla , izimali ezitshaliwe , amalungelo kanye nentela yengeniso lamalungelo empahla , ezinto ezithile ezenziwa kudala ezifana nokubhala amabhuku nokunye",0,isiZulu
"Ngomoya weNqubo Engajwayelekile , uhulumeni uzimisele ukuthi enze umkhankaso wokuhambe afuna imindeni nabantu abahluphekile abese uyabasiza .",0,isiZulu
Insiza yezezimali enikezwa nguhulumeni njengeholo lokwengeza kuma-NPO ukuze athenge izinsiza zawo .,0,isiZulu
Phambili ngoSiba ! ! !,0,isiZulu
UMasipala wase-Soweto umemezele indlela yokuxhumana ngokuhlanganyela nabakhulekeli.,1,isiZulu
"Amarenki asungulwe ngokwesigaba 1 ayosetshenziswa kuphela ngamatekisi noma amabhasi akhangise ngezigqebhezana ezisemthweni zemvume yokusebenza erenki yamatekisi noma yamabhasi ekhishelwa leyo renki yamatekisi noma yamabhasi,(inqobo nje uma lo mkhawulo ungeyukusebenza etekisini noma ebhasini , kuleyo ebambile noma kuleyo eshintshene nayo egunyazwe ngokwesigaba 14 )",0,isiZulu
Abaxhumanisi bephrojekthi kuphumeleliswe imibiko yezinsuku ezedlule ngokuhambisana nesikhathi.,1,isiZulu
Le nkundla iyoba yisigcawu sokushiyelana imiqondo nolwazi ngesifiso sokuhlela imisebenzi nezinto ezincikile .,0,isiZulu
Uthisha waseNanda wathengisela ibhubesi kanye ne-isambulela endaweni yomphakathi ngokusebenzisa izinsiza ezikhona ebusika ngo-2023.,1,isiZulu
"Ngamanye amalanga wayebuya ngesikabhadakazi , uMveli afice indlu imbuza ukuthi : ' Wawungishiye nobani ' ?",0,isiZulu
lisuliwe ikhansela ebelihola liboshiwe,0,isiZulu
kunempi ebhekiswe kwi anc,0,isiZulu
Ubebaphethe ngesandla sensimbi yize bekungudadewabo kanina obezalwa ngumfowabo kaMthethwa omncane .,0,isiZulu
Iphrojekthi entsha uqale uhlolo olubalulekile ngaphandle kwezinkinga.,1,isiZulu
"Mina , A B ngiyafunga/ ngiyaqinisekisa ukuthi ngizokwethembeka kwiRiphabhuliki yaseNingizimu Afrika futhi ngizothobela ngihloniphe futhi ngiphakamise uMthethosisekelo nayo yonke imithetho yaseRiphabhuliki ; futhi ngethembisa ukuphatha isikhundla sami njengoNgqongqoshe / njengeSekela likaNgqongqoshe ngokuhlonipheka nangesithunzi ; ukungadlulisi ngendlela eqondile noma ecashile noma yiluphi udaba oluyimfihlo engethenjwe ngalo ; kanye nokwenza imisebenzi yesikhundla sami ngokuzinikela kanye nangawo wonke amandla enginawo .",0,isiZulu
Yonke imikhandlu eyayivele ikhona ngaphambi kokuqala kwaloMthetho kufuneka ithathwe njengesungulwe ngaphansi kwalesigaba .,0,isiZulu
UMasipala wase-Pretoria wenze uhlelo olusha imisebenzi yokwakha ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
"futhi b asebenza ngokuhlangana , lowo nalowo mphathisikhundla walowo mbutho wamasosha obekwe ukuba engamele imibutho ehlanganisiwe noma yinoma iyiphi ingxenye yawo , kufanele aphathwe futhi unamagunya okwengamela nokujezisa ngaphezu kwalawo malungu sengathi ubengumphathisikhundla woMbutho wezokuVikela wesikhundla esihambisana naleso .",0,isiZulu
""" Ngiyabonga futhi , GEMS "" ephet-ha .",0,isiZulu
Uhulumeni uvumele umbiko wesifundo esisha ngaphandle kwezinkinga.,1,isiZulu
Kube skubhalwa incwadi ibhekiswa kumfaki sicelo aziswa ngokuthi isicelo sakhe semukelwe futhi simiphi .,0,isiZulu
Isisebenzi esiqavile wabona ibhubesi kanye ne-ithebula eholweni labafundi ngemibandela ethile esinqunyiwe ngaphakathi kwekilasi.,1,isiZulu
Uprofesa wakwaZulu wahlela impisi kanye ne-ibhodwe emhlanganweni waseThekwini ngenhlonipho ephelele ngemuva kwesikhathi eside.,1,isiZulu
Vula ifayela yodaba ezimele yodaba ngalunye usebenzise isiqalo esingu 18.6.15.2 silandelwe uphawu / kanye negama lodaba .,0,isiZulu
Abazali bezingane wabona inyamazane kanye ne-isambulela endaweni yomphakathi ngezinjongo zokuthuthukisa ulwazi ebusika ngo-2023.,1,isiZulu
Ibandla elikhulu wacela ukuthula ngemfundiso kaThixo ngokuhlanganyela nabakhulekeli.,1,isiZulu
Kodwa sekube nokuzuziwe okumele zikwazise ngenxa yokuthi bekuyizikhathi ezingumhlahlandlela zokunika ugqozi abantu base-Afrika ezikahthini ezizayo .,0,isiZulu
Ukuhlolwa kwangempela uAndile luchaze indlela yokubala izindleko ngeSonto eledlule emhlanganweni wabaphathi abakhulu.,1,isiZulu
Uthisha uphothule uhlelo lokusebenza lwezisebenzi emhlanganweni obalulekile.,1,isiZulu
Uphenyo lwesayensi kuthuthukise umbiko wokugcina ngokuhlonishwa kwemigomo.,1,isiZulu
imibono iyichilo nje ekamama ofuna isithembu,0,isiZulu
Umphathi wepulazi wakwazi ukusebenzisa ibhubesi kanye ne-ibhayisikili esikoleni saseMthatha ngemibandela ethile esinqunyiwe ebusika ngo-2023.,1,isiZulu
"Sifake umfutho ekuqoqeni ulwazi mayelana nobugebengu obuhleliwe , sakhe phezu kwesisekelo sempumelelo yezinyanga ezidlulile lapho sikwazile ukubopha izigebengu ezigcweleza izimoto ezithwala imali , nezithengisa izidakwamizwa kanye nezibulala imfuyo yasendle nezidakwamizwa azibizwa ngokuthi yi-Abalone .",0,isiZulu
Safikelwa usizi uma sikhumbula amazwi ashiwo ngumnikazi wekhaya uLabase nomkakhe enkulumeni yokugcina abayixoxa ngaphambi kokuthi bahambe emahlabeni .,0,isiZulu
Iphrojekthi entsha ucwaninge ulwazi olusha oluqukethwe ebhukwini emhlanganweni obalulekile.,1,isiZulu
Uthisha waseNanda wanikeza inhlwathi kanye ne-ithebula endlini yaseLusikisiki ngenhlonipho ephelele ebusika ngo-2023.,1,isiZulu
Isichibiyelo somgomo 145.08 .,0,isiZulu
Isimemezelo esisemthethweni lwavunywa indlela yokubala izindleko ngo-2023 ngesicelo sikaNkk Zuma.,1,isiZulu
Isisebenzi uqale uhlelo lwesikole olusha njengoba bekulindelekile.,1,isiZulu
"Ukugxila ezinguqukweni zezomnotho ezincane eshumini leminyaka eledlule , kanye nemizamo ikakhulukazi kusukela ngo-2004 kunendlela enye yokususa izinkinga ezahlukene ekukhuleni okube nomthelela omuhle .",0,isiZulu
Inqubomgomo entsha luhlanganiswe umhlahlandlela womthetho unyaka odlule ngokwesicelo esisemthethweni.,1,isiZulu
Uyangibulala ngempela Nozi ?,0,isiZulu
""" Eyi , ngiyabona nami ndoda , "" kusho uMalibongwe ekhumula izibuko zamehlo .",0,isiZulu
Abezokulawula basebenzisa izindlela ezaziqaphelwe njalo emva kwezikhathi ezithile yiKomidi yoCwaningo mabhuku ngenhloso yokuqinisekisa ukuthi lokho okuqondiwe kuyafinyelelwa kukho .,0,isiZulu
Solly : Keep away nje kuye .,0,isiZulu
Isikhungo kwamukele umbiko wokugcina ngokuhambisana nesikhathi.,1,isiZulu
Konke okukhishwe ngabashicileli kuleli sonto kuyatholakala .,0,isiZulu
"b Uma kwenzeka Umkhandlu Omkhulu waseNingizimu Afrika uhoxisa imvume , ingane kufanele iphindisele eNingizimu Afrika ngokushesha ngendlela emisiwe .",0,isiZulu
UMasipala wase-Lusikisiki uqalile indlela yokusebenza kahulumeni ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
Ngonyaka ka-2005 isiChibiyelo Seshumi elinambili soMthetho- sisekelo saphasiswa Ukuqeda imingcele ehlanganayo ko- masipala ikakhulukazi lapho bekutholakala khona umngcele womasipala othize uhlangana nowesifunda esinye .,0,isiZulu
""" Sizoyithathaphi imali Kungathi kwala ngisho sesihlanganise imali yethu yokuphatha esikoleni , singadlaleli nje ngalapho Umba eqolo phela uJamuludi.""""Hhayi , khululekani madoda,""uMlobane usihleka usulu , "" imali ithi baba kimi namhlanje .",0,isiZulu
Isisebenzi wakhipha umsebenzi wephrojekthi ngaphambi kokuphela kwesonto.,1,isiZulu
"Wawahlahla kakhulu uNyoka amehlo , wabuza ngokushesha wathi : Wenzenjani , usibhalile isitatimende ?",0,isiZulu
Umphathi wepulazi wathengisela inhlwathi kanye ne-umshini wokupheka endaweni yomphakathi ngendlela ecacile nenembayo ebusika ngo-2023.,1,isiZulu
